user_id,datetime,contest_id,old_rate,new_rate,perf
cleantted,1631437200.0,rcl-contest-2021-long,1115,1168,1239
oks,1631437200.0,rcl-contest-2021-long,1054,1148,1322
NaTa8,1631437200.0,rcl-contest-2021-long,1193,1244,1328
kyopuroyaruka,1631437200.0,rcl-contest-2021-long,0,263,1233
imuraya,1631437200.0,rcl-contest-2021-long,1056,1132,1313
goudezhao,1631437200.0,rcl-contest-2021-long,928,1031,1319
poka,1631437200.0,rcl-contest-2021-long,729,904,1290
qLethon,1631437200.0,rcl-contest-2021-long,1880,1884,1287
Ushiiin,1631437200.0,rcl-contest-2021-long,868,981,1281
Nzt3,1631437200.0,rcl-contest-2021-long,739,856,1169
side,1631437200.0,rcl-contest-2021-long,830,922,1219
hotate29,1631437200.0,rcl-contest-2021-long,573,743,1216
K_SIO,1631437200.0,rcl-contest-2021-long,911,983,1214
toyuzuko,1631437200.0,rcl-contest-2021-long,1117,1152,1158
ntk_ta01,1631437200.0,rcl-contest-2021-long,1090,1128,1155
zauberer,1631437200.0,rcl-contest-2021-long,1593,1605,1153
terachima,1631437200.0,rcl-contest-2021-long,0,214,1150
Reuven,1631437200.0,rcl-contest-2021-long,0,213,1147
yoh42,1631437200.0,rcl-contest-2021-long,467,755,1349
arimatti,1631437200.0,rcl-contest-2021-long,946,1221,1844
a63227676408404,1631437200.0,rcl-contest-2021-long,889,1013,1340
fgwiebfaoish,1631437200.0,rcl-contest-2021-long,1725,1828,2102
ak5030,1631437200.0,rcl-contest-2021-long,0,229,1177
yk109,1631437200.0,rcl-contest-2021-long,1076,1120,1180
kkiizz,1631437200.0,rcl-contest-2021-long,0,226,1172
hoshiika,1631437200.0,rcl-contest-2021-long,1120,1184,1331
gazelle,1631437200.0,rcl-contest-2021-long,1159,1248,1316
keroru,1631437200.0,rcl-contest-2021-long,1051,1094,1161
shamio,1631437200.0,rcl-contest-2021-long,1346,1381,1346
yunix,1631437200.0,rcl-contest-2021-long,1169,1208,1164
nagoyan,1631437200.0,rcl-contest-2021-long,450,734,1325
nisui258,1631437200.0,rcl-contest-2021-long,1142,1186,1211
nahcnuj,1631437200.0,rcl-contest-2021-long,206,543,1208
nyk510,1631437200.0,rcl-contest-2021-long,0,246,1205
tardigrade,1631437200.0,rcl-contest-2021-long,591,776,1202
matsu7874,1631437200.0,rcl-contest-2021-long,1181,1213,1200
kuretchi,1631437200.0,rcl-contest-2021-long,1389,1410,1197
Ryoga_exe,1631437200.0,rcl-contest-2021-long,23,628,1602
nahco314,1631437200.0,rcl-contest-2021-long,1325,1348,1191
kenta2997,1631437200.0,rcl-contest-2021-long,1225,1332,1591
threecourse,1631437200.0,rcl-contest-2021-long,1645,1655,1183
socha,1631437200.0,rcl-contest-2021-long,0,260,1228
tacloth,1631437200.0,rcl-contest-2021-long,0,234,1186
falc8000,1631437200.0,rcl-contest-2021-long,406,665,1222
gyouzasushi,1631437200.0,rcl-contest-2021-long,1272,1343,1580
take911,1631437200.0,rcl-contest-2021-long,951,1042,1284
penpenpen,1631437200.0,rcl-contest-2021-long,225,535,1166
meltice,1631437200.0,rcl-contest-2021-long,119,682,1547
Masaoooo,1631437200.0,rcl-contest-2021-long,922,1025,1307
cunitac,1631437200.0,rcl-contest-2021-long,1644,1655,1293
aka12,1631437200.0,rcl-contest-2021-long,733,949,1498
taxi1729,1631437200.0,rcl-contest-2021-long,125,637,1478
tsr,1631437200.0,rcl-contest-2021-long,801,989,1492
spica314,1631437200.0,rcl-contest-2021-long,1955,1962,1488
Grisha,1631437200.0,rcl-contest-2021-long,53,553,1471
reg7777,1631437200.0,rcl-contest-2021-long,1383,1429,1481
KKT89,1631437200.0,rcl-contest-2021-long,1113,1207,1502
ha15,1631437200.0,rcl-contest-2021-long,1281,1368,1512
WA_TLE,1631437200.0,rcl-contest-2021-long,2573,2574,1475
merlingo,1631437200.0,rcl-contest-2021-long,607,903,1505
rhincodon66,1631437200.0,rcl-contest-2021-long,1236,1300,1448
Akari__,1631437200.0,rcl-contest-2021-long,957,1084,1468
hirohito1971,1631437200.0,rcl-contest-2021-long,723,896,1391
tsukasa_diary,1631437200.0,rcl-contest-2021-long,1517,1554,1442
mtrh,1631437200.0,rcl-contest-2021-long,870,1032,1458
kapibara,1631437200.0,rcl-contest-2021-long,684,937,1485
iaNTU,1631437200.0,rcl-contest-2021-long,2139,2142,1509
okaduki,1631437200.0,rcl-contest-2021-long,699,977,1495
hukinorin,1631437200.0,rcl-contest-2021-long,0,544,1544
pack887,1631437200.0,rcl-contest-2021-long,0,540,1540
yukidaruma6,1631437200.0,rcl-contest-2021-long,1555,1595,1584
dyktr_06,1631437200.0,rcl-contest-2021-long,225,752,1536
olphe,1631437200.0,rcl-contest-2021-long,1601,1631,1551
YamagenSakam,1631437200.0,rcl-contest-2021-long,1609,1640,1533
Kurt_,1631437200.0,rcl-contest-2021-long,0,465,1465
Kevinxiehk,1631437200.0,rcl-contest-2021-long,1231,1345,1565
yosss,1631437200.0,rcl-contest-2021-long,2228,2235,1572
maze1230,1631437200.0,rcl-contest-2021-long,0,455,1455
karinohito,1631437200.0,rcl-contest-2021-long,989,1130,1554
umezo,1631437200.0,rcl-contest-2021-long,816,1035,1561
sbite,1631437200.0,rcl-contest-2021-long,1203,1297,1526
kyoroid,1631437200.0,rcl-contest-2021-long,1167,1259,1522
tukitoka,1631437200.0,rcl-contest-2021-long,595,885,1515
sca1l,1631437200.0,rcl-contest-2021-long,872,1001,1385
mdstoy,1631437200.0,rcl-contest-2021-long,1260,1317,1432
unsre,1631437200.0,rcl-contest-2021-long,1231,1288,1426
hiikunZ,1631437200.0,rcl-contest-2021-long,1493,1575,1839
haj1me,1631437200.0,rcl-contest-2021-long,515,777,1373
uminorosujin,1631437200.0,rcl-contest-2021-long,1576,1599,1370
phspls,1631437200.0,rcl-contest-2021-long,1099,1181,1367
soitakahashi,1631437200.0,rcl-contest-2021-long,271,648,1364
tookunn,1631437200.0,rcl-contest-2021-long,0,363,1361
tarattata,1631437200.0,rcl-contest-2021-long,1168,1236,1355
hasegawa1,1631437200.0,rcl-contest-2021-long,1025,1182,1606
Pech1,1631437200.0,rcl-contest-2021-long,427,693,1194
Zaurus,1631437200.0,rcl-contest-2021-long,261,792,1599
aonama,1631437200.0,rcl-contest-2021-long,743,914,1395
emak,1631437200.0,rcl-contest-2021-long,164,618,1398
tmyksj,1631437200.0,rcl-contest-2021-long,1350,1386,1388
masas1991,1631437200.0,rcl-contest-2021-long,1048,1103,1188
Mayimg,1631437200.0,rcl-contest-2021-long,1333,1403,1576
ChiyosBigDragon,1631437200.0,rcl-contest-2021-long,1737,1752,1429
Okay,1631437200.0,rcl-contest-2021-long,1102,1185,1376
a01sa01to,1631437200.0,rcl-contest-2021-long,709,867,1334
citrus88,1631437200.0,rcl-contest-2021-long,180,619,1379
simetuha,1631437200.0,rcl-contest-2021-long,0,347,1343
kacho65535,1631437200.0,rcl-contest-2021-long,533,825,1423
maki_glenscape,1631437200.0,rcl-contest-2021-long,693,865,1358
riantkb,1631437200.0,rcl-contest-2021-long,1629,1710,1823
hasamaku,1631437200.0,rcl-contest-2021-long,154,621,1416
t98slider,1631437200.0,rcl-contest-2021-long,1411,1446,1410
shot,1631437200.0,rcl-contest-2021-long,731,937,1401
jutama,1631437200.0,rcl-contest-2021-long,1219,1422,1849
m_buyoh,1631437200.0,rcl-contest-2021-long,1727,1737,1352
tunehira,1631437200.0,rcl-contest-2021-long,1175,1237,1404
kotatsugame,1631437200.0,rcl-contest-2021-long,1770,1819,1828
KoD,1631437200.0,rcl-contest-2021-long,373,775,1436
maeda3,1631437200.0,rcl-contest-2021-long,1273,1413,1818
shinsatt,1631437200.0,rcl-contest-2021-long,475,790,1445
FLR,1631437200.0,rcl-contest-2021-long,881,1063,1519
potato167,1631437200.0,rcl-contest-2021-long,1285,1357,1569
altairrr,1631437200.0,rcl-contest-2021-long,1123,1204,1382
noimi,1631437200.0,rcl-contest-2021-long,1528,1598,1682
Isshii,1631437200.0,rcl-contest-2021-long,394,414,214
laet,1631437200.0,rcl-contest-2021-long,717,721,214
cjn2007,1631437200.0,rcl-contest-2021-long,0,18,214
yzyjh,1631437200.0,rcl-contest-2021-long,0,18,214
psz2007,1631437200.0,rcl-contest-2021-long,0,18,214
EnglishLetters,1631437200.0,rcl-contest-2021-long,0,18,214
brthyyjp,1631437200.0,rcl-contest-2021-long,685,690,214
SDESTINY,1631437200.0,rcl-contest-2021-long,875,877,214
kyo1,1631437200.0,rcl-contest-2021-long,1280,1280,214
Hu_Tao,1631437200.0,rcl-contest-2021-long,0,18,214
baku1101,1631437200.0,rcl-contest-2021-long,1422,1422,214
Shirona_Takizaki,1631437200.0,rcl-contest-2021-long,31,61,214
ccppjsrb,1631437200.0,rcl-contest-2021-long,1007,1009,214
toame,1631437200.0,rcl-contest-2021-long,2175,2180,1633
dn154,1631437200.0,rcl-contest-2021-long,1326,1403,1622
Trineutron,1631437200.0,rcl-contest-2021-long,1258,1353,1653
westriver,1631437200.0,rcl-contest-2021-long,140,170,214
fkyosuke,1631437200.0,rcl-contest-2021-long,0,18,214
ShiningStars,1631437200.0,rcl-contest-2021-long,0,18,214
oyu,1631437200.0,rcl-contest-2021-long,50,82,214
shurunner,1631437200.0,rcl-contest-2021-long,0,102,855
yn0moto,1631437200.0,rcl-contest-2021-long,0,18,214
pui1,1631437200.0,rcl-contest-2021-long,0,98,838
S_shun,1631437200.0,rcl-contest-2021-long,278,455,845
C7BMkOO7Qbmcwck7,1631437200.0,rcl-contest-2021-long,2135,2135,828
emankcin,1631437200.0,rcl-contest-2021-long,875,902,824
iryuki,1631437200.0,rcl-contest-2021-long,242,278,214
mono_0812,1636797600.0,future-contest-2022-qual,377,394,229
ogawakun,1636797600.0,future-contest-2022-qual,82,118,229
Kichico,1636797600.0,future-contest-2022-qual,513,525,229
rxive,1636797600.0,future-contest-2022-qual,714,720,229
soraie,1636797600.0,future-contest-2022-qual,1090,1090,229
Noboru2020,1636797600.0,future-contest-2022-qual,302,327,229
tropolone,1636797600.0,future-contest-2022-qual,491,502,229
SMDTU,1636797600.0,future-contest-2022-qual,329,358,229
dissonance,1636797600.0,future-contest-2022-qual,0,19,229
gouki,1636797600.0,future-contest-2022-qual,0,19,229
st98781012,1636797600.0,future-contest-2022-qual,52,82,229
Kiogoll,1636797600.0,future-contest-2022-qual,316,340,229
mishimario,1636797600.0,future-contest-2022-qual,0,19,229
ryota_weapon,1636797600.0,future-contest-2022-qual,0,19,229
pack887,1636797600.0,future-contest-2022-qual,540,564,229
iryuki,1636797600.0,future-contest-2022-qual,278,310,229
kerozou,1636797600.0,future-contest-2022-qual,794,797,229
yk109,1636797600.0,future-contest-2022-qual,1120,1120,229
uhsaye,1636797600.0,future-contest-2022-qual,0,19,229
K_SIO,1636797600.0,future-contest-2022-qual,983,983,229
yoshiro,1636797600.0,future-contest-2022-qual,0,19,229
Atish508,1636797600.0,future-contest-2022-qual,0,19,229
KentM,1636797600.0,future-contest-2022-qual,0,19,229
takekinmkk,1636797600.0,future-contest-2022-qual,284,305,229
tatetuke,1636797600.0,future-contest-2022-qual,0,19,229
nowa,1636797600.0,future-contest-2022-qual,0,19,229
watarimaycry2,1636797600.0,future-contest-2022-qual,450,463,229
UltimateBlacktea,1636797600.0,future-contest-2022-qual,75,111,229
chenzhiyin,1636797600.0,future-contest-2022-qual,0,19,229
cubinglover,1636797600.0,future-contest-2022-qual,0,19,229
Dotatu123,1636797600.0,future-contest-2022-qual,0,19,229
zzjjzj,1636797600.0,future-contest-2022-qual,0,19,229
zzzjjj,1636797600.0,future-contest-2022-qual,0,19,229
zjzjzj,1636797600.0,future-contest-2022-qual,0,19,229
akechi27,1636797600.0,future-contest-2022-qual,0,19,229
yamake,1636797600.0,future-contest-2022-qual,1122,1123,229
macle,1636797600.0,future-contest-2022-qual,298,322,229
soytaro,1636797600.0,future-contest-2022-qual,0,19,229
KWR,1636797600.0,future-contest-2022-qual,0,19,229
NULLCT_,1636797600.0,future-contest-2022-qual,0,19,229
zzjj,1636797600.0,future-contest-2022-qual,0,19,229
Tsukamachi,1636797600.0,future-contest-2022-qual,80,116,229
fujiwara00,1636797600.0,future-contest-2022-qual,311,349,229
akasinn,1636797600.0,future-contest-2022-qual,22,51,229
kobare,1636797600.0,future-contest-2022-qual,0,19,229
tor1atama,1636797600.0,future-contest-2022-qual,67,102,229
IlIlI,1636797600.0,future-contest-2022-qual,32,64,229
seeton,1636797600.0,future-contest-2022-qual,0,19,229
YsuieAo,1636797600.0,future-contest-2022-qual,0,19,229
Chaba,1636797600.0,future-contest-2022-qual,0,19,229
rastel,1636797600.0,future-contest-2022-qual,218,257,229
xiaoweiwen,1636797600.0,future-contest-2022-qual,0,19,229
ZENGJIE,1636797600.0,future-contest-2022-qual,0,19,229
sachigoose,1636797600.0,future-contest-2022-qual,0,19,229
ryo3284atcoder,1636797600.0,future-contest-2022-qual,18,46,229
wakiniki,1636797600.0,future-contest-2022-qual,0,19,229
lier2,1636797600.0,future-contest-2022-qual,0,19,229
altairrr,1636797600.0,future-contest-2022-qual,1204,1308,1600
perifereia,1636797600.0,future-contest-2022-qual,436,688,1255
Kyo_s_s,1636797600.0,future-contest-2022-qual,937,1177,1678
yosss,1636797600.0,future-contest-2022-qual,2235,2245,1699
snow39,1636797600.0,future-contest-2022-qual,1453,1530,1687
falc8000,1636797600.0,future-contest-2022-qual,665,829,1264
jammargarine,1636797600.0,future-contest-2022-qual,0,286,1266
ty70,1636797600.0,future-contest-2022-qual,81,437,1268
Shiro_S,1636797600.0,future-contest-2022-qual,1098,1154,1270
take911,1636797600.0,future-contest-2022-qual,1042,1105,1271
nephrologist,1636797600.0,future-contest-2022-qual,1108,1157,1273
yuta28,1636797600.0,future-contest-2022-qual,21,336,1275
G4NP0N,1636797600.0,future-contest-2022-qual,1039,1114,1277
Genius3435,1636797600.0,future-contest-2022-qual,449,714,1279
E2E,1636797600.0,future-contest-2022-qual,0,164,1043
TKO,1636797600.0,future-contest-2022-qual,0,296,1280
hotate29,1636797600.0,future-contest-2022-qual,743,875,1282
nemoi,1636797600.0,future-contest-2022-qual,888,959,1200
unos,1636797600.0,future-contest-2022-qual,68,405,1288
kit84,1636797600.0,future-contest-2022-qual,916,999,1289
tashikani,1636797600.0,future-contest-2022-qual,1658,1672,1291
kumakumaaaaa,1636797600.0,future-contest-2022-qual,1537,1554,1293
ainem,1636797600.0,future-contest-2022-qual,0,308,1295
Hum1060,1636797600.0,future-contest-2022-qual,1020,1100,1297
m_buyoh,1636797600.0,future-contest-2022-qual,1737,1743,1298
meltice,1636797600.0,future-contest-2022-qual,682,873,1300
petit_sophia,1636797600.0,future-contest-2022-qual,1298,1335,1302
delta71,1636797600.0,future-contest-2022-qual,795,917,1304
mitsunoir,1636797600.0,future-contest-2022-qual,762,924,1306
Zaurus,1636797600.0,future-contest-2022-qual,792,879,1040
Sylvv,1636797600.0,future-contest-2022-qual,0,248,1209
SinC,1636797600.0,future-contest-2022-qual,63,366,1207
saiton03,1636797600.0,future-contest-2022-qual,640,829,1257
patron,1636797600.0,future-contest-2022-qual,1022,1111,1382
PrussianBlue,1636797600.0,future-contest-2022-qual,18,285,1210
zachni,1636797600.0,future-contest-2022-qual,1001,1072,1212
Nekomimimi,1636797600.0,future-contest-2022-qual,1449,1480,1214
jjjjjjjtgpptmjj,1636797600.0,future-contest-2022-qual,1469,1480,1215
mitssan,1636797600.0,future-contest-2022-qual,0,253,1217
UMRgurashi,1636797600.0,future-contest-2022-qual,572,752,1219
terrafarm,1636797600.0,future-contest-2022-qual,650,798,1221
math_hiyoko,1636797600.0,future-contest-2022-qual,1254,1288,1222
shinnshinn,1636797600.0,future-contest-2022-qual,44,345,1224
mkawa2,1636797600.0,future-contest-2022-qual,68,387,1226
Mcik,1636797600.0,future-contest-2022-qual,425,679,1228
Mojumbo,1636797600.0,future-contest-2022-qual,253,591,1229
nahco314,1636797600.0,future-contest-2022-qual,1348,1370,1231
Roastedtoast,1636797600.0,future-contest-2022-qual,0,263,1233
merom686,1636797600.0,future-contest-2022-qual,1741,1745,1234
keroru,1636797600.0,future-contest-2022-qual,1094,1136,1236
zw1,1636797600.0,future-contest-2022-qual,933,1007,1238
l_ength,1636797600.0,future-contest-2022-qual,1722,1727,1240
ysys_Ba,1636797600.0,future-contest-2022-qual,1126,1172,1241
toyuzuko,1636797600.0,future-contest-2022-qual,1152,1186,1243
kaede2020,1636797600.0,future-contest-2022-qual,1119,1165,1245
lastpoet,1636797600.0,future-contest-2022-qual,0,273,1247
to_omoT222,1636797600.0,future-contest-2022-qual,1129,1184,1248
t104,1636797600.0,future-contest-2022-qual,1110,1176,1252
smiken,1636797600.0,future-contest-2022-qual,0,322,1313
Kude,1636797600.0,future-contest-2022-qual,144,526,1284
iaNTU,1636797600.0,future-contest-2022-qual,2142,2142,1259
glycine,1636797600.0,future-contest-2022-qual,429,707,1309
shu8Cream,1636797600.0,future-contest-2022-qual,611,801,1308
Gobi,1636797600.0,future-contest-2022-qual,1658,1663,1198
mdstoy,1636797600.0,future-contest-2022-qual,1317,1358,1413
ramdos,1636797600.0,future-contest-2022-qual,733,853,1202
CivilTaro,1636797600.0,future-contest-2022-qual,0,388,1388
y_yu,1636797600.0,future-contest-2022-qual,621,845,1421
pytran,1636797600.0,future-contest-2022-qual,125,577,1392
physics0523,1636797600.0,future-contest-2022-qual,1598,1613,1394
misora192,1636797600.0,future-contest-2022-qual,80,530,1396
peroon,1636797600.0,future-contest-2022-qual,1502,1535,1398
cmiki,1636797600.0,future-contest-2022-qual,162,618,1400
minyoru,1636797600.0,future-contest-2022-qual,0,402,1402
adda,1636797600.0,future-contest-2022-qual,117,578,1406
mrng,1636797600.0,future-contest-2022-qual,521,810,1406
NakahashiNakashi,1636797600.0,future-contest-2022-qual,643,868,1406
samoshi,1636797600.0,future-contest-2022-qual,101,564,1410
Nanashima,1636797600.0,future-contest-2022-qual,218,653,1415
startcpp,1636797600.0,future-contest-2022-qual,985,1137,1417
aaaaaaaaaa2230,1636797600.0,future-contest-2022-qual,530,804,1419
takumat,1636797600.0,future-contest-2022-qual,547,746,1205
sou1649,1636797600.0,future-contest-2022-qual,227,458,1042
sten,1636797600.0,future-contest-2022-qual,972,1102,1423
amitani,1636797600.0,future-contest-2022-qual,593,862,1425
rinrion,1636797600.0,future-contest-2022-qual,804,957,1427
taxi1729,1636797600.0,future-contest-2022-qual,637,888,1429
koryou,1636797600.0,future-contest-2022-qual,0,431,1431
kanra824,1636797600.0,future-contest-2022-qual,917,1071,1433
Romann,1636797600.0,future-contest-2022-qual,896,1023,1435
tagucha,1636797600.0,future-contest-2022-qual,244,703,1438
OjiCoder,1636797600.0,future-contest-2022-qual,452,789,1440
a63227676408404,1636797600.0,future-contest-2022-qual,1013,1105,1380
Motsu_xe,1636797600.0,future-contest-2022-qual,1124,1193,1378
tabr,1636797600.0,future-contest-2022-qual,582,858,1374
HoKai,1636797600.0,future-contest-2022-qual,0,373,1372
pnnc205j,1636797600.0,future-contest-2022-qual,882,972,1045
kyoroid,1636797600.0,future-contest-2022-qual,1259,1290,1254
TakahiroNakamori,1636797600.0,future-contest-2022-qual,0,371,1370
cangona,1636797600.0,future-contest-2022-qual,0,327,1319
Diary,1636797600.0,future-contest-2022-qual,0,245,1204
SidewaysOwl,1636797600.0,future-contest-2022-qual,191,605,1390
Chippppp,1636797600.0,future-contest-2022-qual,0,328,1321
imuraya,1636797600.0,future-contest-2022-qual,1132,1190,1322
zeke,1636797600.0,future-contest-2022-qual,940,1052,1324
jutama,1636797600.0,future-contest-2022-qual,1422,1457,1326
udon1206,1636797600.0,future-contest-2022-qual,1864,1868,1328
Mitsubachi,1636797600.0,future-contest-2022-qual,80,481,1330
near12,1636797600.0,future-contest-2022-qual,944,1051,1332
kusano,1636797600.0,future-contest-2022-qual,1919,1922,1334
TKTYI,1636797600.0,future-contest-2022-qual,802,940,1336
gengar_094,1636797600.0,future-contest-2022-qual,480,743,1338
amoshuangyc,1636797600.0,future-contest-2022-qual,312,690,1339
Ryoga_exe,1636797600.0,future-contest-2022-qual,628,865,1341
sumochi,1636797600.0,future-contest-2022-qual,623,845,1343
hasegawa1,1636797600.0,future-contest-2022-qual,1182,1238,1345
komori3,1636797600.0,future-contest-2022-qual,1870,1873,1347
hasamaku,1636797600.0,future-contest-2022-qual,621,847,1349
Micc,1636797600.0,future-contest-2022-qual,0,354,1351
ecto0310,1636797600.0,future-contest-2022-qual,631,851,1353
prd_xxx,1636797600.0,future-contest-2022-qual,1786,1793,1355
takuhouse,1636797600.0,future-contest-2022-qual,0,359,1357
Strorkis,1636797600.0,future-contest-2022-qual,1320,1353,1359
kys,1636797600.0,future-contest-2022-qual,80,504,1361
Izayoi_R,1636797600.0,future-contest-2022-qual,1150,1216,1362
SIGSEGV,1636797600.0,future-contest-2022-qual,0,366,1364
aonama,1636797600.0,future-contest-2022-qual,914,1021,1366
makio93,1636797600.0,future-contest-2022-qual,832,966,1368
rin204,1636797600.0,future-contest-2022-qual,1304,1351,1386
Shuzaei,1636797600.0,future-contest-2022-qual,0,275,1250
forest3,1636797600.0,future-contest-2022-qual,385,565,1033
io_voyage,1636797600.0,future-contest-2022-qual,0,216,1153
ganmodokix,1636797600.0,future-contest-2022-qual,1352,1360,984
souma987,1636797600.0,future-contest-2022-qual,975,1017,1047
tayu0110,1636797600.0,future-contest-2022-qual,98,330,1048
Nachia,1636797600.0,future-contest-2022-qual,899,962,1050
bo9chan,1636797600.0,future-contest-2022-qual,0,168,1052
kyo1,1636797600.0,future-contest-2022-qual,1280,1295,1053
Kepler,1636797600.0,future-contest-2022-qual,0,169,1055
bayashi_cl,1636797600.0,future-contest-2022-qual,251,467,1056
David_S,1636797600.0,future-contest-2022-qual,200,461,1058
soitakahashi,1636797600.0,future-contest-2022-qual,648,764,1060
googol_S0,1636797600.0,future-contest-2022-qual,894,974,1061
deuteridayo,1636797600.0,future-contest-2022-qual,188,450,1063
fish0504,1636797600.0,future-contest-2022-qual,257,493,1065
haj1me,1636797600.0,future-contest-2022-qual,777,859,1066
xiris,1636797600.0,future-contest-2022-qual,0,175,1070
ttkkggww,1636797600.0,future-contest-2022-qual,1396,1412,1070
blackyuki,1636797600.0,future-contest-2022-qual,0,175,1070
jj1guj,1636797600.0,future-contest-2022-qual,801,874,1070
tonpe_yoshiharu,1636797600.0,future-contest-2022-qual,0,177,1074
keserasera_77,1636797600.0,future-contest-2022-qual,1278,1297,1076
kakel_san,1636797600.0,future-contest-2022-qual,1398,1416,1078
hirohito1971,1636797600.0,future-contest-2022-qual,896,948,1079
mochi32,1636797600.0,future-contest-2022-qual,43,262,1081
fmhr,1636797600.0,future-contest-2022-qual,1251,1274,1083
maki_glenscape,1636797600.0,future-contest-2022-qual,865,923,1084
mmilk1231,1636797600.0,future-contest-2022-qual,0,182,1086
ryuusagi,1636797600.0,future-contest-2022-qual,1095,1119,1038
kakitamasziru,1636797600.0,future-contest-2022-qual,463,648,1087
KKT89,1636797600.0,future-contest-2022-qual,1207,1267,1442
nagoyan,1636797600.0,future-contest-2022-qual,734,813,985
Penguin07,1636797600.0,future-contest-2022-qual,0,186,1094
Alfalfa0709,1636797600.0,future-contest-2022-qual,108,395,1142
eijirou,1636797600.0,future-contest-2022-qual,1955,1955,990
yatuba,1636797600.0,future-contest-2022-qual,119,359,1092
a9ua1i0n,1636797600.0,future-contest-2022-qual,0,144,992
shot,1636797600.0,future-contest-2022-qual,937,986,994
bayashiko,1636797600.0,future-contest-2022-qual,1150,1178,995
saikatoto,1636797600.0,future-contest-2022-qual,0,146,997
Yoika,1636797600.0,future-contest-2022-qual,678,771,999
whz_yhx_tie_tie,1636797600.0,future-contest-2022-qual,0,147,1000
kenken714,1636797600.0,future-contest-2022-qual,0,148,1002
qiuzx,1636797600.0,future-contest-2022-qual,146,369,1004
NOSS,1636797600.0,future-contest-2022-qual,390,599,1005
Ushiiin,1636797600.0,future-contest-2022-qual,981,1019,1007
NeoNuc2001,1636797600.0,future-contest-2022-qual,189,400,1009
citrus88,1636797600.0,future-contest-2022-qual,619,740,1010
kota0501,1636797600.0,future-contest-2022-qual,0,152,1012
ntk_ta01,1636797600.0,future-contest-2022-qual,1128,1146,1014
gvastash,1636797600.0,future-contest-2022-qual,414,601,1015
firiexp,1636797600.0,future-contest-2022-qual,1463,1469,1017
coindarw,1636797600.0,future-contest-2022-qual,0,154,1019
venzosan,1636797600.0,future-contest-2022-qual,54,253,1020
kwrig,1636797600.0,future-contest-2022-qual,0,155,1022
lemondo,1636797600.0,future-contest-2022-qual,948,1010,1024
Skygood,1636797600.0,future-contest-2022-qual,82,297,1025
pierroteknik3817,1636797600.0,future-contest-2022-qual,0,157,1027
JeffBacher,1636797600.0,future-contest-2022-qual,80,296,1029
mulvery,1636797600.0,future-contest-2022-qual,0,159,1030
tabae326,1636797600.0,future-contest-2022-qual,1089,1115,1032
TowersofHanoi,1636797600.0,future-contest-2022-qual,1533,1539,1035
wotto_375_876,1636797600.0,future-contest-2022-qual,0,161,1037
Chroma7p,1636797600.0,future-contest-2022-qual,308,539,1089
yukidaruma6,1636797600.0,future-contest-2022-qual,1595,1598,989
first_vil,1636797600.0,future-contest-2022-qual,1170,1233,1384
Kazu1998k,1636797600.0,future-contest-2022-qual,1244,1294,1376
hal_goldfish,1636797600.0,future-contest-2022-qual,1044,1128,1315
neutrox17,1636797600.0,future-contest-2022-qual,59,296,1096
shiromai,1636797600.0,future-contest-2022-qual,0,217,1155
hrokamo,1636797600.0,future-contest-2022-qual,764,864,1157
iwzk,1636797600.0,future-contest-2022-qual,0,218,1158
ransewhale,1636797600.0,future-contest-2022-qual,743,859,1160
Example,1636797600.0,future-contest-2022-qual,772,893,1162
yito98,1636797600.0,future-contest-2022-qual,0,221,1163
zezero,1636797600.0,future-contest-2022-qual,960,1019,1165
m_asa_o,1636797600.0,future-contest-2022-qual,349,607,1167
zume,1636797600.0,future-contest-2022-qual,0,224,1168
kotamanegi,1636797600.0,future-contest-2022-qual,1462,1479,1170
Reuven,1636797600.0,future-contest-2022-qual,213,528,1172
nesya,1636797600.0,future-contest-2022-qual,1459,1480,1173
shinchan,1636797600.0,future-contest-2022-qual,0,228,1175
goudezhao,1636797600.0,future-contest-2022-qual,1031,1083,1177
kyon2326,1636797600.0,future-contest-2022-qual,180,473,1178
emankcin,1636797600.0,future-contest-2022-qual,902,965,1180
kenta2997,1636797600.0,future-contest-2022-qual,1332,1357,1182
ktr216,1636797600.0,future-contest-2022-qual,217,518,1183
semicoron221,1636797600.0,future-contest-2022-qual,0,234,1185
tomu106,1636797600.0,future-contest-2022-qual,0,235,1187
Isshii,1636797600.0,future-contest-2022-qual,414,637,1188
US_cube,1636797600.0,future-contest-2022-qual,1301,1325,1190
threecourse,1636797600.0,future-contest-2022-qual,1655,1663,1192
Rssll_Krkgrd,1636797600.0,future-contest-2022-qual,492,666,1193
keikey9612,1636797600.0,future-contest-2022-qual,0,240,1195
uuuu_s,1636797600.0,future-contest-2022-qual,1029,1073,1147
primenumber_zz,1636797600.0,future-contest-2022-qual,287,530,1091
mezzou,1636797600.0,future-contest-2022-qual,141,627,1444
daut,1636797600.0,future-contest-2022-qual,962,1051,1311
lotus0509,1636797600.0,future-contest-2022-qual,631,825,1286
terakan315,1636797600.0,future-contest-2022-qual,390,618,1152
keita1,1636797600.0,future-contest-2022-qual,225,506,1099
andychen,1636797600.0,future-contest-2022-qual,0,214,1150
mrdro_mrdro,1636797600.0,future-contest-2022-qual,0,198,1118
g1ac3,1636797600.0,future-contest-2022-qual,0,198,1118
tukitoka,1636797600.0,future-contest-2022-qual,885,957,1118
